name_id,name,note
jbmunoz,Juan Bautista Muñoz,Juan Bautista Muñoz (1745 -1799) was an 18th-century Spanish philosopher and historian: https://en.wikipedia.org/wiki/Juan_Bautista_Mu%C3%B1oz
jbolton,Jackson Bolton,
jbri,John Bristed,"Most likely John Bristed, father of Charles Astor Bristred (1820-), an Episcopalian Minister from New England who had studied law and medicine before his arrival in the US in 1806. He had been assistant to Bishop Griswold at Bristol, R.I., and married Magdalene Astor, eldest child of John Jacob Astor: http://www.sedgwick.org/na/library/books/sed1961/sed1961-261.html"
jbrisso,J Brissot,
jbro,James Brown,"James Brown (1766-1835), American Minister to France."
jbsay,Jean Baptiste Say,
jbstevenson,John B Stevenson,
jbu,Jessie Buel,"Jessie Buel (1778-1839)an American newspaper publisher, politician, and agricultural reformer: https://en.wikipedia.org/wiki/Jesse_Buel"
jbvshaick,J. Bleecker Van Shaick,
jbyerley,J Byerley,
jcaldwell,John Caldwell,
jcbrent,John Carroll Brent,"John Carroll Brent (1814-1876), nephew of American Consul at Paris Daniel Brent (1774-1841), who was employed at the office of the US Legation in Paris: https://snaccooperative.org/ark:/99166/w6nk3qcb"
jccabell,Joseph C. Cabell,
jccalhoun,John C Calhoun,
jcds,Jose Correa da Serra,"Jose Correa da Serra (1750-1823), Portuguese Abbot, polymath, philosopher, diplomat, politicians and scientist. Fled Portugal to France in 1786; enjoyed protection of Joseph Banks of Royal Society and elected to the Royal Swedish Academy in 1797. Stayed in Paris 1802-1813 before moving to NYC where he became a friend of Thomas Jefferson. He was elected a Foreign Honorary Member of the American Academy of Arts and Sciences in 1815 and thereafter in 1816 he was made Portuguese minister-plenipotentiary in Washington."
jcfladoucette,Baron Jean Charles François de Ladoucette,"Jean Charles François de Ladoucette (1772-1848) was a French politician and writer: https://de.wikipedia.org/wiki/Jean_Charles_Fran%C3%A7ois_de_Ladoucette . Mentioned in LoC 868-869 A.D. Bache, London, 7 August 1838.,"
jchass,Lord John Chassel,
jcloud,Joseph Cloud,Joseph Cloud of the US Mint: https://en.wikipedia.org/wiki/Joseph_Cloud
jcmitchell,John C Mitchell,
jcmount,Major James C. Mountflorence,
jcnelson,James C Nelson,
jcnott,Josiah Clark Nott,"Josiah Clark Nott (1804-1873), American physician and founder of the Medical College of Alabama and author of books on surgery and yellow fever (he was the first to claim that insects could transmit the disease): https://www.findagrave.com/memorial/16367502/josiah-clark-nott"
jcohen,J. Cohen,
jconnell,John Connell,
jcox,John Cox,
jcspencer,John Canfield Spencer,"John Canfield Spencer (1788-1855), American lawyer, politician and judge: https://en.wikipedia.org/wiki/John_Canfield_Spencer"
jcw,John Campbell White,John Campbell White (1757-1847) and Elizabeth Getty White (1755-1839) were United Irish emigrants from Belfast and acquaintances of Elizabeth Patterson’s family in Baltimore.
jcwarren,John Collins Warren,"John Collins Warren (1778-1856), American surgeon who was one of the first demonstrators of surgical anaesthetic; founder of the New England Journal of Medicine, president of the American Medical Association, Dean of Harvard Medical School and founding member of the Massachusetts General Hospital: https://en.wikipedia.org/wiki/John_Collins_Warren"
jdalrymp,Lord John Dalrymple,
jdbloodgood,J. D. Bloodgood,
jdbry,Jean de Bry,
jdf,John D. Fisher,"John D. Fisher (1797-1850), a Boston physician, studied in Paris in 1825-1827, and continued writing from 1828 to 1831 after he had returned home."
jdob,Judah Dobson,
jdp,"Jules de Polignac, Count of Polignac","Jules de Polignac, Count of Polignac (1780-1847): https://en.wikipedia.org/wiki/Jules_de_Polignac"
jeholbrook,John Edwards Holbrook,"John Edwards Holbrook (December 31, 1796 – September 8, 1871) was an American zoologist, herpetologist , physician, and naturalist, born in Beaufort, South Carolina : https://en.wikipedia.org/wiki/John_Edwards_Holbrook"
jernbonap,Jerome Napoleon Bonaparte,
jeworcester,Joseph E. Worcester,"Mentioned as a tutor in Salem, MA in a biographical note on Jones Very (1813-1880) (John Hollander, American Poetry: the 19th century (London and New York; Routledge), p.1027)"
jfames,J F Ames,
jfarmer,John Farmer,
jfb,Jean-Francois Berger,"Jean-Francois Berger, Swiss scientist and correspondent of Marcet, Davy etc. See Janet Goldgar. Berger is known to historians of the geology of the British Isles as the author of several papers in the first three vols of the Transactions of the Geological Society (1811-16)."
jfcooper,James Fenimore Cooper,"James Fenimore Cooper (1789-1851): one of the earliest major American novelists: https://www.britannica.com/biography/James-Fenimore-Cooper . At the time of writing to Warden, Fenimore Cooper had published The Pioneers (1823), The Last of the Mohicans (1826), The Prairie (1827)."
jfesch,Cardinal Joseph Fesch,Cardinal Joseph Fesch: https://en.wikipedia.org/wiki/Joseph_Fesch
jfeustis,Dr John Fenwick Eustis,Dr John Fenwick Eustis (1817-1844) https://www.findagrave.com/memorial/118238983/john-fenwick-eustis
jffish,Joshua Francis Fisher,
jfhulme,Dr J. Franklin Hulme,
jfletcher,Judge J. Fletcher,"Judge J. Fletcher, author of Charge to the Grand Jury of the County of Wexford, Delivered at the Summer Assizes, July, 1814, and containing a comprenhensive and important view of the state of Ireland, Dublin 1814."
jfrandolph,Dr Jacon Randolph,Dr Jacon Randolph (1796-1848): https://www.findagrave.com/memorial/123317960/jacob-fitz-randolph/photo
jgadams,Dr John G Adams,"Dr John G Adams, Assistant physician at the New York Dispensary (New-york annual register of the year 1833, p. 227)"
jgalindo,Juan Galindo,"Juan Galindo (1802-1840): born John Galindo, an Anglo-Irish political activist and officer under the government of the Federal Republic of Central America. In 1827 he worked as secretary and translator for the British consul in Guatemala. By 1828 he was the superintendent for improvements at the port of Iztapa as well as a major in a Honduras battalion. Galindo wrote reports of his work on Mayan civilisation and sent them to the American Antiquarian Society and the Societe Geographie of Paris in 1834: https://en.wikipedia.org/wiki/Juan_Galindo"
jgappleton,Mr J. G. Appleton,
jgaylussac,Joseph Gay-Lussac,
jgclark,John G Clark,
jgeh,John Gottlieb Ernestus Heckwelder,"John Gottlieb Ernestus Heckwelder (1743-1823), a Moravian missionary and member of the American Philosophical Society; in 1820 his most famous work was Account of the History, Manners, and Customs of the Indian Nations who once inhabited Pennsylvania and the Neighboring States (Philadelphia, 1818): https://en.wikipedia.org/wiki/John_Heckewelder"
jgfwurdemann,Dr J. G. F. Wurdemann,"Dr J. G. F. Wurdemann (1810-1849), demonstrator in anatomy at the Medical College of the State of South Carolina and later spent time in Cuba, Florida and Aiken, SC. According to his obituary, he died of consumption aged 39 (Charleston Medical Journal and Review 4 (1849), Charleston: Burges & James, p. 384). He would be elected Corresponding Secretary of the Philosophical and Literary Society of Charleston in 1836."
jgmorris,Jacob G Morris,
jgrah,John Graham,
jgreen,Dr Jacob Green,
jgreig,John Greig,"John Greig, Chairman of New York State Library Committee"
jgschwartz,J. G. Schwartz,
jharlan,Josiah Harlan,
jhdpetetin,Jacques-Henri-Desire Petetin,"Jacques-Henri-Desire Petetin (1744-1873), author of Nouveau mecanisme de 1'electricite fonde sur les lois de 1'equilibre et du mouvement, demontre par des experiences qui renversent le systeme de 1'electricite positive et negative, et qui etablissent ses rapports avec le mecanisme cache de 1'aimant, et de l'heureuse influence du fluide electrique dans le traitement des maladies nerveuses."
jhenry,Professor Joseph Henry,Professor Joseph Henry (1797-1878): https://en.wikipedia.org/wiki/Joseph_Henry
jhl,James Henry Lawrence,"James Henry Lawrence (1773-1840), an American contact who visited Paris in 1818 and 1819."
jhone,John Hone,
jhos,John Hosack,
jhowa,Joseph Howard,
jhp,John Howard Payne,"John Howard Payne (1791-1852), American actor, poet, playwright and author: https://en.wikipedia.org/wiki/John_Howard_Payne"
jhredfield,John Howard Redfield,"John Howard Redfield (1815-1895), Merchant and corresponding secretary of the Lyceum of Natural History, New York City: https://snaccooperative.org/view/23238710"
jhs,John Hurford Stone,
jjack,James Jackson,James Jackson (1777-1867): https://en.wikipedia.org/wiki/James_Jackson_(physician)
jjambler,John Jacquelin Ambler,John Jaquelin Ambler (1801-1854)
jjamis,J J Amis,
jjastor,John Jacob Astor,
jjaudubon,John James Audubon,"John James Audubon (born Jean Rabin; April 26, 1785 – January 27, 1851) was an American ornithologist, naturalist, and painter . He is credited with discovering over 25 new species of bird: https://en.wikipedia.org/wiki/John_James_Audubon"
jjjacotot,Jean-Joseph Jacotot,"Jean-Joseph Jacotot , Enseignement Universel: Langue Maternelle, Langue Étrangère, Mathématiques, Musique…(Paris 4th ed, 1830)"
jjlwhittemore,J. J. Lloyd Whittemore,
jkb,James Kennedy Blair,Unknown. There is a record of a James Kennedy Blair of Belfast who became a member of the Honourable Society of Lincoln’s Inn aged 19: https://archive.org/stream/VOL218001893CHAPELREGISTERS/VOL+2+1800-1893+%26+CHAPEL+REGISTERS_djvu.txt
jkkane,John Kintzing Kane,"Likely John Kintzing Kane (1795-1858), Philadelphia lawyer and grandson of Brigadier General Robert Van Rensselaer : https://en.wikipedia.org/wiki/John_K._Kane"
jlakanal,Joseph Lakanal,"Joseph Lakanal (July 14, 1762 – February 14, 1845) was a French politician, and an original member of the Institut de France . Correspondence with DBW dates from his later years as professor at the Lycee Charlemagne and his retirement in the US (1815-) where he was given 500 acres by the US Senate in the Vine and Olive Colony in Alabama where he became a planter. Later President of the University of Louisiana (now Tulane University). He returned to France in 1834, publishing Expos Sommaire travaux de Joseph lakanal. His eulogy at the Academy of Moral and Political Science was given by Comte de Remusat (16 Feb 1845). He was a noted Freemason. [Anne Charlotte’s school was named after him]."
jlcabell,Dr James Lawrence Cabell,"Dr James Lawrence Cabell (1813-1889): nephew of Joseph Cabell who went on to his own distinguished career in medicine, graduating from the Maryland Medical School in 1834 and onward to study in Paris. He published The Testimony of Modern Science to the Unity of Mankind (1859): https://small.library.virginia.edu/collections/featured/the-cabell-family-papers-2/biographies/genealogy/james-lawrence-cabell/"
jlefarm,J Lefarm,
jlfdecheverus,Jean-Louis Lefebvre de Cheverus,Jean-Louis Lefebvre de Cheverus (1768-1836): https://en.wikipedia.org/wiki/Jean-Louis_Lefebvre_de_Cheverus
jlgrange,John de la Grange,
jlmiller,John L Miller,
jlrdechaumont,James Le Ray de Chaumont,James Le Ray de Chaumont (1760-1840): https://founders.archives.gov/documents/Jefferson/03-13-02-0066
jlstephenson,John L. Stephenson,
jluke,John Luke,
jmarshall,J Marshall,
jmcabell,Mrs Julia Mayo Cabell,Julia Mayo Cabell (1800-b.1860): https://www.wikitree.com/wiki/Mayo-2297
jmch,James McHenry,"James McHenry (1785-1845), Irish American writer, physician and diplomat. Authored five novels including that mentioned by MacNeven and O’Halloran."
jmdgerando,Joseph-Marie de Gérando,"Joseph-Marie Degérando or de Gérando (1772-1842), French linguist, pedagogue and philanthropist: https://fr.wikipedia.org/wiki/Joseph-Marie_de_G%C3%A9rando"
jmea,James Mease,"James Mease (1771-1846), physician, scientific thinker and author: https://oac.cdlib.org/findaid/ark:/13030/kt1489q3r2/"
jmg,James McMillan Glassell,"Major James McMillan Glassell (1790-1838), born in Dumfriesshire but who settled in Virginia"
jmmason,James Murray Mason,James Murray Mason (1798-1871): https://en.wikipedia.org/wiki/James_Murray_Mason
jmmatthews,James M. Matthews,James M. Matthews: https://en.wikipedia.org/wiki/James_M._Mathews
jmmorris,Dr James M. Morris,
jmonroe,James Monroe,
jmorton,John Morton,
jmoshare,J Moshare,
jmrp,Joseph Michael Rainsford Priestley,"Joseph Michael Rainsford Priestley (1768-1833), son of Rev Dr Joseph Priestley: https://www.britannica.com/biography/Joseph-Priestley , a leading member of a consortium which purchased 300,000 acres of woodland in Pennsylvania in order to create a settlement. His father lived with him and his wife Elizabeth Ryland-Priestley, entertaining Thomas Cooper."
jmtanner,J. M. Tanner,
jnh,Jean Noel Halle,"Jean Noel Halle (1754-1822), physician to Napoleon and son of the painter Noel Halle; member of Academie des Sciences: https://fr.wikipedia.org/wiki/Jean_No%C3%ABl_Hall%C3%A9"
jocham,John Chambers,
jocroghan,Dr John Croghan,"Dr. John Croghan (April 23, 1790 – January 11, 1849) was an American medical doctor who helped establish the United States Marine Hospital of Louisville and organized some tuberculosis medical experiments and tours for Mammoth Cave , in Kentucky (U.S.) during 1839–1849: https://en.wikipedia.org/wiki/John_Croghan"
jodavis,Joseph Davis,This may be Joseph Davis of Belfast who was a subscriber to the Encyclopedia Britannica
johnbanim,John Banim,"John Banim (1798-1842): Irish author and playwright who collaborated with his brother Michael Banim (1796-1874) to write Tales, by the O’Hara Family: https://www.britannica.com/biography/John-Banim"
johncmont,John Cranthorne Montgomery,"Possibly John Cranthorne Montgomery (1792-1867) who was possibly author of Montgomery’s Tippecanoe Almanac for the year 1841: containing a short history of the life and services of General William Henry Harrison : with testimonials of his conduct and character by officers and soldiers who fought under him and with him ... at Tippecanoe, Fort Meigs, and the Thames : also, extracts from the American newspapers of the years 1813-1815, in relation to those brilliant victories : together with sundry interesting anecdotes and patriotic songs, (Philadelphia: McCarty & David; Thomas Cowperthwait & Co. & Marshall, Williams & Butler, G. W. Mentz & son, Hogan & Thompson; Grigg & Elliot; Kay & Brother, all 1840."
johnlocke,John Locke,"John Locke (1792-1856), American geologist who invented tools for surveyors including a compass, levers and regulator clocks: https://todayinsci.com/L/Locke_John(1792-1856)/LockeJohn(1792-1856)OhioBio.htm"
johnmarshall,John Marshall,John Marshall (1755-1835) US Supreme Court Chief Justice: https://en.wikipedia.org/wiki/John_Marshall
johnmcneill,John McNeill,
johnmilton,John Milton,
johntownsend,Dr John Townsend,"Dr John Townsend (1783-1854), merchant and politician of Albany: http://www.nysl.nysed.gov/msscfa/sc10441.html"
josnbonap,Joseph-Napoléon Bonaparte,"Joseph-Napoléon Bonaparte, Comte de Survilliers (1768–1844), was a French lawyer and diplomat, the older brother of Napoleon Bonaparte , who made him King of Naples and Sicily (1806–1808, as Giuseppe I), and later King of Spain (1808–1813, as José I). After the fall of Napoleon, Joseph styled himself Comte de Survilliers : https://en.wikipedia.org/wiki/Joseph_Bonaparte"
jost,Joseph Story,"Joseph Story, American lawyer and jurist who served on the US Supreme Court 1812-1845: https://en.wikipedia.org/wiki/Joseph_Story"
jostorrey,Professor Joseph Torrey,"Professor Joseph Torrey (1797-1867), minister, Professor of Latin at the University of Vermont, awarded D.D. from Harvard in 1850 (Hiram Carleton, Genealogical and Family History of the State of Vermont: a record of the achievements of her people… Genealogical Publishing Company: 1998, p. 238): https://en.wikipedia.org/wiki/Joseph_Torrey"
jpar,Jean-Pierre Abel-Remusat,"Jean-Pierre Abel-Remusat (1788-1832), Chair of Chinese at the College de France: https://en.wikipedia.org/wiki/Jean-Pierre_Abel-R%C3%A9musat"
jpaynet,Dr John Paynet,
jpbeckan,Dr James P. Beckan,
jpbiot,Jean-Baptiste Biot,Jean-Baptiste Biot: https://en.wikipedia.org/wiki/Jean-Baptiste_Biot
jpboudet,J. P. Boudet,
jpbouviere,Dr J P B Ouviere,
jpboyd,John Parker Boyd,John Parker Boyd (1764-1830): https://en.wikipedia.org/wiki/John_Parker_Boyd
jpchazal,Dr John Philip Chazal,Dr John Philip Chazal (1814-1893) of South Carolina
jpcmacmahon,Colonel J. P. C. MacMahon,"Colonel J. P. C. MacMahon was surgeon at Jefferson Barracks, Missouri during a cholera outbreak"
jpcurran,John Philpot Curran,Irish jurist John Philpot Curran
jpeace,Joseph Peace,"Joseph Peace and Edward Peace were the sons of Joseph Peace (1771-1826) and Anna Maria Rudhall of Charleston, S.C.: https://www.geni.com/people/Issac-Peace/6000000001929276211"
jpenington,John Penington,
jpespy,James Pollard Espy,"James Pollard Espy (1785-1860), US meteorologist and author of The Philosophy of Storms (London: H.G. Bohn, 1841): https://en.wikipedia.org/wiki/James_Pollard_Espy"
jpeuchet,Jacques Peuchet,"Jacques Peuchet, author of Memoirs from the Paris police archives, from Louis XIV to the present day , A. Levavasseur et cie, 1838"
jpickering,John Pickering,"John Pickering, LL.D, President of the American Academy of Arts and Sciences (see Daniel Appleton White, Eulogy on John Pickering, LL. D., President of the American Academy of Arts and Sciences, emoirs of the American Academy of Arts and Sciences 3 (1848), pp. i-lxxxii.)"
jplay,John Playfair,"John Playfair FRSE, FRS (10 March 1748 – 20 July 1819): https://doi.org/10.1093/ref:odnb/22367"
jqa,John Quincy Adams,
jqt,Josiah Quincy III,"Josiah Quincy III (1772-1864), US educator and Congressman: https://en.wikipedia.org/wiki/Josiah_Quincy_III ; President of Harvard 1829-1845: https://www.harvard.edu/about-harvard/harvard-glance/history-presidency/josiah-quincy"
jrbroadhead,J. Romayne Broadhead,"J. Romayne Broadhead, future Secretary of the US Legation in Britain, under Minister George Bancroft (see Dublin Almanac and General Register of Ireland, Pettigrew & Oulton., 1849, p. 423)"
jreid,General John Reid,
jrfenwick,John Roger Fenwick,"John Roger Fenwick (ca. 1780–1842) was born in Charleston, South Carolina, and educated in Europe. In 1799 he became a second lieutenant in the United States Marines, rising to first lieutenant in 1801 and captain in 1809 before resigning in 1811. Later in 1811 he was commissioned a lieutenant colonel of light artillery in the United States Army. Fenwick was wounded and captured at the Battle of Queenstown Heights, 13 Oct. 1812. He was breveted colonel in 1813, promoted to that rank in 1821, and breveted brigadier general in 1823. Fenwick was nominated but not confirmed as consul at Paris in 1841 and died in Marseille ( JEP , 2:191, 193, 5:348, 350 [20 Nov., 2 Dec. 1811, 2, 3 Mar. 1841]; Heitman, U.S. Army , 1:417; Baltimore American and Commercial Daily Advertiser, 21, 25 Apr. 1842). (Source: https://founders.archives.gov/documents/Jefferson/03-03-02-0011 )"
jrichar,Mr J Richards,
jrkidd,John R Kidd,
jrobertson,J Robertson,
jrodman,John Rodman,John Rodman (1775-1847): https://en.wikipedia.org/wiki/John_Rodman
jroose,"James Roosevelt, Jr",
jrpoinsett,Joel R. Poinsett,
jrussell,Dr James Russell,
jsargeant,Dr Joseph Sargeant,
jschorfield,J. Schorfield,
jslidell,"John Slidell, Jr.",
jsmith,James Smith,James Smith (1803-1847): https://data.cerl.org/thesaurus/cni00011775
jsrobertson,John Stark Robertson,
jstidell,J. Stidell,
jswharton,J.S Wharton,
jtadams,Mr J. T. Adams,
jtallmadge,James Tallmadge Jr.,"James Tallmadge Jr. (1778 –1853) was a United States lawyer, and politician who served as a United States Representative from New York's 4th congressional district and who assisted with founding New York University in 1831: https://en.wikipedia.org/wiki/James_Tallmadge_Jr."
jtaylor,John Taylor,"John Taylor (1781-1864): Partner in London publishing firm Taylor and Walton, 28 Upper Gower Street, London: http://thesaurus.cerl.org/record/cni00039185"
jtb,Joseph T. Buckingham,"Joseph T. Buckingham (1779-1861), American journalist and politician who was, at the time of his letters, founding editor of the Boston Courier (1824-1866) https://en.wikipedia.org/wiki/Boston_Courier and the Galaxy."
jtduane,J T Duane,
jtducatel,Dr Julius Timoleon Ducatel,"Dr Julius Timoleon Ducatel (1796-1849), geologist from Maryland: http://onlinebooks.library.upenn.edu/webbin/book/lookupname?key=Ducatel%2C%20Julius%20Timoleon%2C%201796-1849"
jtenna,Dr J Tennant,
jthompson,Jonathan Thompson,
jtk,John Thornton Kirkland,"John Thornton Kirkland (1770-1840), religious minister and President of Harvard University (1810-1828); mutually connected to Warden through Oliver Wendell Holmes, Ralph Waldo Emmerson, George Ticknor and George Cabot (Kirkland’s father-in-law): https://en.wikipedia.org/wiki/John_Thornton_Kirkland"
jtspencer,Dr J. T Spencer,
judgeblack,Judge Black,
judgesmit,Judge Smit,
judgetrumbull,Judge Trumbull,
justicesummers,Justice Summers,
jvanderlyn,John Vanderlyn,John Vanderlyn: https://en.wikipedia.org/wiki/John_Vanderlyn
jvau,John Vaughan,"John Vaughan (1756-1841), treasurer and librarian for the American Philosophical Society: https://www.monticello.org/site/research-and-collections/john-vaughan"
jvdstenp,Jer Van Dstenpselau,
jvp,Joseph Van Praet,Joseph Van Praet (1754-1837): Flanders-born scholar and librarian https://en.wikipedia.org/wiki/Joseph_Van_Praet
jwbeckman,Mr J. W. Beckman,
jwcroker,John Wilson Croker,
jwfran,Dr John W. Francis,Edited The Medical and Physical Journal (New York).
jwhitej,John White,Son of John Campbell White
jwilkinson,James Wilkinson,Likely James Wilkinson (1757-1825): https://en.wikipedia.org/wiki/James_Wilkinson
captwilkins,Captain Wilkins,
govwilkins,Governor Wilkins,
jwilks,"John Wilks, Jr","John Wilks Jr (1793-1846), was an English lawyer, politician, writer and swindler who formed a joint-stock company to establish a newspaper, The London and Paris Courier: https://en.wikipedia.org/wiki/John_Wilks_(swindler) . After it had appeared for a few months, Wilks fled, leaving debts to be paid by an English partner. Shortly after he exploited a second company, to finance a monthly magazine called La Revue Protestante: (See Lee, Sidney , ed. (1900). Wilks, John . Dictionary of National Biography . 61. London: Smith, Elder & Co.)"
jwjenks,Joseph William Jenks,"Joseph William Jenks of Boston, son of noted American scholar and clergyman William Jenks (1778-1866) and Betsey Russell (1783-1850): https://quod.lib.umich.edu/c/clementsead/umich-wcl-M-260jen?view=text"
jwwebster,John White Webster,"John White Webster (1793-1850) was an American professor of chemistry and geology at Harvard Medical College . In 1850, he was convicted of murdering fellow correspondent of Warden George Parkman in the Parkman–Webster murder case and hanged. https://en.wikipedia.org/wiki/John_White_Webster"
jwyman,Jeffries Wyman,"Likely Jeffries Wyman (1814-1874), American naturalist and anatomist, graduate of Harvard Medical School in 1837 and after studying in Europe between 1841-2, he returned to the US to take up professorship at Hampden-Sydney College, Richmond VA: https://en.wikipedia.org/wiki/Jeffries_Wyman"
kap,Karl Anton Postl,Karl Anton Postl (1793-1864): Austrian-American journalist who wrote under pseudonym ‘Charles Sealsfield’ and advocated German independence: https://en.wikipedia.org/wiki/Charles_Sealsfield
kingsaoboso,King Sao Boso,
labp,"Louis-André, baron Pichon","Louis-André, baron Pichon (1771-1854): French diplomat who moved through a number of roles under the Bonapartes (including Jerome Bonaparte) and the Bourbons: https://fr.wikipedia.org/wiki/Louis-Andr%C3%A9_Pichon"
ladugas,Dr. Louis Alexander Dugas," Dr. Louis Alexander Dugas (1806-1884): https://www.findagrave.com/memorial/89604483/louis-alexander-dugas ; had been sent to Europe by the Medical College at Georgia in In 1834 with $6,324 to purchase ""an anatomical museum, chemical apparatus, and library”: https://www.augusta.edu/library/greenblatt/history/1828-1844.php"
ladyairlie,Lady Airlie,
lafayette,Marquis de La Fayette,
laurenhill,Lauren Hill,"Lauren Hill of Glasgow, agent of Henry John Burden of Troy, New York"
lbra,Luther Bradish,"Luther Bradish (1783-1863), an American lawyer and later Governor of New York. In 1814 he married the daughter of Mrs Custis’s friend George Gibbs. He was sent to Europe by Secretary of State John Quincy Adams to pursue a treaty with the Ottoman Empire: https://en.wikipedia.org/wiki/Luther_Bradish . His papers are held at NYU: http://dlib.nyu.edu/findingaids/html/nyhs/ms71_luther_bradish/ ."
lbrown,Rev L. Brown,
lcabell,Dr Landon Cabell,
lcallag,Luke Callaghan,
lcjb,Lieutenant-Colonel Joseph Bouchette,"Lieutenant-Colonel Joseph Bouchette (1774-1841), Canadian Surveyor-General of British North America: https://en.wikipedia.org/wiki/Joseph_Bouchette"
lco,Lady Clementina Ogilvy,"Clementina Drummond, daughter of Gavin Drummond and Clementina Graham; first wife of David Ogilvy, Earl of Airdrie: https://en.wikipedia.org/wiki/David_Ogilvy,_9th_Earl_of_Airlie"
ldbroglie,Louise de Broglie,"Louise de Broglie, Countess d'Haussonville (1818 –1882) was a French essayist and biographer, and granddaughter of Madame Germaine de Stael: https://en.wikipedia.org/wiki/Louise_de_Broglie,_Countess_d%27Haussonville"
ldick,Lander Dick,
lencassmcp,Leonard Cassell-McPhail,American in Paris during 1832.
leroybenger,Le Roy Benger,
lewiscass,Lewis Cass,"Lewis Cass (1782-1866), Succeeded Edward Livingston as American ambassador to France (1836-1842): https://en.wikipedia.org/wiki/Lewis_Cass"
lfnk,[Unknown correspondent],
lgjones,Colonel Leslie Grove Jones,
lhsigourney,Lydia Howard Sigourney,"Lydia Howard Sigourney (1791-1865), poet, author and educator: https://en.wikipedia.org/wiki/Lydia_Sigourney ; a list of her works can be found here: https://onlinebooks.library.upenn.edu/webbin/book//lookupname?key=Sigourney%2C%20L%2E%20H%2E%20%28Lydia%20Howard%29%2C%201791%2D1865"
lmbarral,L M Barral,"Lieutenant Barral (b.1788) surveyed the Rio de la Plata for France in 1830-1832 (Barry M. Gough, 'The British Reoccupation and Colonization of the Falkland Islands, or Malvinas, 1832-1843'. Albion: A Quarterly Journal Concerned with British Studies, 22 (1990), pp. 261-287 [p. 265n.]): https://data.bnf.fr/fr/10727145/l__m__barral/"
lmdlrevelliere,Louis Marie de La Révellière-Lépeaux,Louis Marie de La Révellière-Lépeaux: https://en.wikipedia.org/wiki/Louis_Marie_de_La_R%C3%A9velli%C3%A8re-L%C3%A9peaux
lmjhersent,Louise Marie-Jeanne Hersent,"Louise Marie-Jeanne Hersent (nee Mauduit) (1784-1862), a French painter. Daughter of Geometrist Antoine-Rene Mauduit, writer, mathetician at the Institute de France: https://fr.wikipedia.org/wiki/Louise_Marie-Jeanne_Hersent . She exhibited at the Salon de Paris 1810-1824, obtaining first class medals in 1817 and 1819. She married Louis Hersent (1784-1862) in 1821 and invited DBW to the wedding. They later opened a painting school for women in their home. She also was friends with Madame de Vilette: https://read.amazon.co.uk/?asin=B07P2D7GLL ."
lordholland,Lord Holland,
lordkingsbury,Lord Kingsbury,
lordnorth,Lord North,
lordstrangford,Percy Clinton Sydney Smythe,"Percy Clinton Sydney Smythe, 6th Viscount Strangford (1780-1855)"
lpuissant,Louis Puissant,"Louis Puissant (1769-1843), author of Supplement au traite de geodesie, contenant de nouvelles remarques sur plusieurs questions de geographie mathematique, et sur l'application des mesures geodesiques et astronomiques a la determination de la figure de la terre, 1827: https://en.wikipedia.org/wiki/Louis_Puissant"
lsb,Louise-Swanton Belloc,"Louise-Swanton Belloc (1796-1881), Irish-descended writer and translator of English poets; member of a family who had made money in sugar plantations: https://en.wikipedia.org/wiki/Louise_Swanton_Belloc; wife of Jean-Hilare Belloc (1786-1866), painter and drawing teacher (m. 1821)."
ltgencockburn,Lieutenant General Cockburn,
ltlevy,Lieutenant Levy,
lvalent,Dr Louis Valentine,
lwoods,Leonard Woods,"Leonard Woods (1807-1878), Theologian and translator, President of Bowdoin College: https://en.wikipedia.org/wiki/Leonard_Woods_(college_president)"
mabrenier,Marie-Anne Brenier,Probably Marie-Anne Brenier (Madame Dubois) who was Bishop Henri Gregoire's companion
maccosta,M Accosta,
macdonnellj,Mr MacDonnell,"Son of Dr James Macdonnell, a core member of the Belfast Literary Society (est. 1801) alongside William Bruce, William Hamilton Drummond, Henry Joy. Macdonnell Sr. supported the arrest of Thomas Russell (Jonathan Jeffrey Wright, The Natural Leaders and Their World: Politics, Culture and Society in Belfast c. 1801-1832 (Liverpool University Press, 2012), pp. 146)"
madereubele,Made Reubele,
madpotet,Madame Potet,"Madame Potet, a landlady who housed and financed many young Americans: https://archive.org/stream/footprintsoffamo00conwuoft/footprintsoffamo00conwuoft_djvu.txt (p. 122)"
maj,Marc Antoine Jullien,"Marc Antoine Jullien (1755-1848), editor of Revue Encyclopedique and founding member of the Pantheon Club: https://fr.wikipedia.org/wiki/Marc-Antoine_Jullien_de_Paris . Described by EPB as ‘dull’. See extensive correspondence (1819-1837) in LC 2591-2650."
majorblacher,Major Blacher,
majorcrutchfield,Major Crutchfield,
majormercer,Major Mercer,
majormirca,Major Mirca,
mamd,Madame Aublay,"Madame Aublay (Madame Dupont), author of The French present; or, easy dialogues French and English (London 1827) and La morale du premier age; ou, les deux petits freres; The Young Child’s moralist; or the two little brothers (London, 1827). See Catalogue of Printed Books in the British Museum 1 (1841) p.418."
mapictet,Professor Marc-Auguste Pictet,
marquisdemabais,Marquis de Mabais,
marymeason,Mrs Mary Meason,"Mary Whitelaw Wemyss, wife of Gilbert L Meason: https://www.geni.com/people/Mary-Wemyss/6000000030225514875"
mbenon,M Benon,
mbosange,M. Bosange,
mboyd,Mr M Boyd,
